OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.0975,0.135,-768.0276164246591*(x-0.0975)*(x-0.0975)*(x-0.0975)+53.27219141833357*(x-0.0975)*(x-0.0975)+0.0*(x-0.0975)+0.7993261218070984
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.135,0.185,-203.6753853130899*(x-0.135)*(x-0.135)*(x-0.135)+7.722675402646869*(x-0.135)*(x-0.135)+0.7552978495834867*(x-0.135)+0.8337386846542358
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.185,0.235,889.1038894653326*(x-0.185)*(x-0.185)*(x-0.185)-66.68279170989993*(x-0.185)*(x-0.185)+0.0*(x-0.185)+0.8653508424758911
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.235,0.2925,-2665.483530289832*(x-0.235)*(x-0.235)*(x-0.235)+237.32642984487268*(x-0.235)*(x-0.235)+0.0*(x-0.235)+0.8097818493843079
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.2925,0.6675,0.9194601255864074*(x-0.2925)*(x-0.2925)*(x-0.2925)-1.656229208773139*(x-0.2925)*(x-0.2925)+0.8542746660980886*(x-0.2925)+1.0877089500427246
3,iterativefit,central,2,1.6,2.5,30.0,40.0,0.6675,1.1,1.2236418724060059
3,iterativefit,central,2,0.0,0.8,40.0,60.0,-15.0,0.0,0.8242961168289185
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0,0.0025,0.8242961168289185
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0025,0.0075,-55436.28144491068*(x-0.0025)*(x-0.0025)*(x-0.0025)-733.7968146687573*(x-0.0025)*(x-0.0025)+28.546750545501713*(x-0.0025)+0.8242961168289185
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0075,0.0125,172009.52963956262*(x-0.0075)*(x-0.0075)*(x-0.0075)-1593.8444628665716*(x-0.0075)*(x-0.0075)+17.05106129044584*(x-0.0075)+0.9417554140090942
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0125,0.0175,-532262.7182589921*(x-0.0125)*(x-0.0125)*(x-0.0125)+2800.065008437292*(x-0.0125)*(x-0.0125)+14.013331384747325*(x-0.0125)+1.0086658000946045
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0175,0.0225,50154.70080902681*(x-0.0175)*(x-0.0175)*(x-0.0175)-444.14703698478877*(x-0.0175)*(x-0.0175)+2.094277599695833*(x-0.0175)+1.0822012424468994
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0225,0.0275,-95218.04197275177*(x-0.0225)*(x-0.0225)*(x-0.0225)+572.694335743143*(x-0.0225)*(x-0.0225)+1.4144097905249542*(x-0.0225)+1.0878382921218872
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0275,0.0325,460594.17724609346*(x-0.0275)*(x-0.0275)*(x-0.0275)-3454.4563293457018*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.0973254442214966
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0325,0.0375,-299328.0062890911*(x-0.0325)*(x-0.0325)*(x-0.0325)+4093.6096359376397*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.0685383081436157
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0375,0.0424999999999999,-1826761.401674847*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+11852.060923791865*(x-0.037500000000000006)*(x-0.037500000000000006)+18.486495887694563*(x-0.037500000000000006)+1.1334625482559204
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0424999999999999,0.0475,1450717.9260253867*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-10880.38444519041*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.293851375579834
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0475,0.0525,-2938863.754272453*(x-0.0475)*(x-0.0475)*(x-0.0475)+22041.478157043417*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.203181505203247
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0525,0.0574999999999999,3707283.020019552*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-27804.622650146586*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.3868604898452759
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0574999999999999,0.0625,-4178558.3496093634*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+31339.187622070254*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.1551553010940552
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0625,0.0675,5258449.554443345*(x-0.0625)*(x-0.0625)*(x-0.0625)-39438.37165832512*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.4163151979446411
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0675,0.0725,-657679.415917182*(x-0.0675)*(x-0.0675)*(x-0.0675)+8250.602966426724*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.0876621007919312
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0725,0.0775,-2667531.3305156953*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+16715.41778398325*(x-0.07250000000000001)*(x-0.07250000000000001)+33.18007347047858*(x-0.07250000000000001)+1.2117172479629517
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0775,0.0825,9015.46705340179*(x-0.0775)*(x-0.0775)*(x-0.0775)-71.94481458167404*(x-0.0775)*(x-0.0775)+0.2694015216343604*(x-0.0775)+1.4620616436004639
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.0825,0.09,-30999.127034921952*(x-0.0825)*(x-0.0825)*(x-0.0825)+333.66595215468794*(x-0.0825)*(x-0.0825)+0.2261134048227549*(x-0.0825)+1.462736964225769
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.09,0.1075,68067.94547478588*(x-0.09)*(x-0.09)*(x-0.09)-1786.7835687131296*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.4701237678527832
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.1075,0.565,2.2177975525179847*(x-0.1075)*(x-0.1075)*(x-0.1075)-2.220446049250313e-16*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)+1.2877229452133179
3,iterativefit,central,2,0.0,0.8,40.0,60.0,0.565,1.1,1.500093936920166
3,iterativefit,central,2,0.8,1.6,40.0,60.0,-15.0,0.0,0.8950765132904053
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0,0.0025,0.8950765132904053
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0025,0.0075,-49057.31822039472*(x-0.0025)*(x-0.0025)*(x-0.0025)-411.81408638826093*(x-0.0025)*(x-0.0025)+15.372574329376222*(x-0.0025)+0.8950765132904053
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0075,0.0125,46595.96374773256*(x-0.0075)*(x-0.0075)*(x-0.0075)-644.7939051269243*(x-0.0075)*(x-0.0075)+7.575134598964012*(x-0.0075)+0.9555118680000305
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0125,0.0175,114505.85257813461*(x-0.0125)*(x-0.0125)*(x-0.0125)-701.4719231890725*(x-0.0125)*(x-0.0125)+4.621892828774711*(x-0.0125)+0.983092188835144
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0175,0.0225,-872633.1204605507*(x-0.0175)*(x-0.0175)*(x-0.0175)+5925.237149429718*(x-0.0175)*(x-0.0175)+6.195112540244083*(x-0.0175)+1.0029780864715576
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0225,0.0275,444865.9815512408*(x-0.0225)*(x-0.0225)*(x-0.0225)-4337.581593852395*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+1.0730054378509521
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0275,0.0325,360441.0090170611*(x-0.0275)*(x-0.0275)*(x-0.0275)-1702.22083540987*(x-0.0275)*(x-0.0275)-10.010867322180887*(x-0.0275)+1.0201741456985474
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0325,0.0375,-419028.64009447047*(x-0.0325)*(x-0.0325)*(x-0.0325)+4030.6013837609253*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9726194143295288
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0375,0.0424999999999999,-301017.1654850993*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+1369.7421580858447*(x-0.037500000000000006)*(x-0.037500000000000006)+8.878865830523944*(x-0.037500000000000006)+1.0210058689117432
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0424999999999999,0.0475,1326628.684997555*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-9949.715137481671*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.0620166063308716
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0475,0.0525,-1317644.648347358*(x-0.0475)*(x-0.0475)*(x-0.0475)+12669.029497077361*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+0.9791023135185242
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0525,0.0574999999999999,-942975.5733351631*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+4285.622165541535*(x-0.052500000000000005)*(x-0.052500000000000005)+27.866946344721697*(x-0.052500000000000005)+1.1311224699020386
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0574999999999999,0.0625,1699468.612670894*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-12746.014595031716*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.25972580909729
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0625,0.0675,-62170.02868652327*(x-0.0625)*(x-0.0625)*(x-0.0625)+466.27521514892493*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.1535090208053589
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0675,0.0725,411060.333251952*(x-0.0675)*(x-0.0675)*(x-0.0675)-3082.952499389643*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.1573946475982666
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.0725,0.08,-248671.92021122758*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+2797.5591023763077*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+1.1317033767700195
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.08,0.09,421850.6813049323*(x-0.08)*(x-0.08)*(x-0.08)-6327.760219573982*(x-0.08)*(x-0.08)+0.0*(x-0.08)+1.1841576099395752
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.09,0.105,-14.979773544117942*(x-0.09)*(x-0.09)*(x-0.09)+1.1672447192099447*(x-0.09)*(x-0.09)+0.0*(x-0.09)+0.9732322692871094
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.105,0.14,-9427.976222015886*(x-0.10500000000000001)*(x-0.10500000000000001)*(x-0.10500000000000001)+504.8840658257396*(x-0.10500000000000001)*(x-0.10500000000000001)+0.024905994434018745*(x-0.10500000000000001)+0.9734443426132202
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.14,0.5875,0.8145330053212115*(x-0.14)*(x-0.14)*(x-0.14)-1.3500826388468972*(x-0.14)*(x-0.14)+0.7189779863274054*(x-0.14)+1.1885745525360107
3,iterativefit,central,2,0.8,1.6,40.0,60.0,0.5875,1.1,1.3129488229751585
3,iterativefit,central,2,1.6,2.5,40.0,60.0,-15.0,0.0,0.9867008328437805
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0,0.0025,0.9867008328437805
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0025,0.0075,-83607.43522644052*(x-0.0025)*(x-0.0025)*(x-0.0025)-900.2590179443357*(x-0.0025)*(x-0.0025)+15.273147821426393*(x-0.0025)+0.9867008328437805
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0075,0.0125,146877.10342893034*(x-0.0075)*(x-0.0075)*(x-0.0075)-1634.6445350889874*(x-0.0075)*(x-0.0075)+0.0*(x-0.0075)+1.030109167098999
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0125,0.0175,309548.19260129356*(x-0.0125)*(x-0.0125)*(x-0.0125)-1788.5451851376924*(x-0.0125)*(x-0.0125)-5.330662593720098*(x-0.0125)+1.0076026916503906
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0175,0.0225,-221758.84246826207*(x-0.0175)*(x-0.0175)*(x-0.0175)+1663.1913185119647*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+0.9749292731285095
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0225,0.0275,375904.34714827774*(x-0.0225)*(x-0.0225)*(x-0.0225)-4007.173904015314*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9887892007827759
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0275,0.0325,600614.8116258166*(x-0.0275)*(x-0.0275)*(x-0.0275)-3316.719786790395*(x-0.0275)*(x-0.0275)-11.878913004032308*(x-0.0275)+0.9355978965759277
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0325,0.0375,-1063342.0944213837*(x-0.0325)*(x-0.0325)*(x-0.0325)+7975.065708160386*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8683621883392334
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0375,0.0424999999999999,680322.9776486771*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-5200.607045225808*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.9348210692405701
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0424999999999999,0.0475,2267.2144040441867*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+81.18060483040755*(x-0.042499999999999996)*(x-0.042499999999999996)-0.9818471286073904*(x-0.042499999999999996)+0.8898462653160095
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0475,0.0525,-948162.0788574194*(x-0.0475)*(x-0.0475)*(x-0.0475)+7111.215591430651*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+0.8872499465942383
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0525,0.0574999999999999,1300908.0886840895*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-9756.810665130653*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.9465100765228271
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0574999999999999,0.0625,-1164143.5623168915*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+8731.076717376694*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+0.865203320980072
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0625,0.07,396130.5971498832*(x-0.0625)*(x-0.0625)*(x-0.0625)-4456.46921793619*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+0.9379622936248779
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.07,0.0824999999999999,-51507.612059484825*(x-0.07)*(x-0.07)*(x-0.07)+1113.4347656117247*(x-0.07)*(x-0.07)+0.0*(x-0.07)+0.8544034957885742
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.0824999999999999,0.1075,-2163.379150125048*(x-0.08249999999999999)*(x-0.08249999999999999)*(x-0.08249999999999999)+7.293198381496637*(x-0.08249999999999999)*(x-0.08249999999999999)+3.6916759874096354*(x-0.08249999999999999)+0.9277768731117249
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.1075,0.15,927.5592079527532*(x-0.1075)*(x-0.1075)*(x-0.1075)-59.13189950698801*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)+0.9908242225646973
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.15,0.2,-527.0609571500172*(x-0.15)*(x-0.15)*(x-0.15)+57.21790648482019*(x-0.15)*(x-0.15)+0.0*(x-0.15)+0.9552218914031982
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.2,0.25,-949.8018934293156*(x-0.2)*(x-0.2)*(x-0.2)+53.54680730862976*(x-0.2)*(x-0.2)+1.7688334698568888*(x-0.2)+1.0323840379714966
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.25,0.6425000000000001,-0.365692707883816*(x-0.25)*(x-0.25)*(x-0.25)+2.7755575615628914e-17*(x-0.25)*(x-0.25)+0.0*(x-0.25)+1.135967493057251
3,iterativefit,central,2,1.6,2.5,40.0,60.0,0.6425000000000001,1.1,1.1138551235198975
3,iterativefit,central,2,0.0,0.8,60.0,100.0,-15.0,0.0,0.7774763107299805
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0,0.0025,0.7774763107299805
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0025,0.0075,-18544.542351367007*(x-0.0025)*(x-0.0025)*(x-0.0025)-710.6835267990748*(x-0.0025)*(x-0.0025)+42.8400754928589*(x-0.0025)+0.7774763107299805
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0075,0.0125,-111234.00443323301*(x-0.0075)*(x-0.0075)*(x-0.0075)-154.5135046329093*(x-0.0075)*(x-0.0075)+34.34239954851563*(x-0.0075)+0.9715915322303772
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0125,0.0175,-516172.3816958767*(x-0.0125)*(x-0.0125)*(x-0.0125)+1746.3298640303187*(x-0.0125)*(x-0.0125)+24.454714169694054*(x-0.0125)+1.1255364418029785
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0175,0.0225,119202.8534919658*(x-0.0175)*(x-0.0175)*(x-0.0175)-889.0258092213195*(x-0.0175)*(x-0.0175)+3.2050841828064773*(x-0.0175)+1.2269467115402222
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0225,0.0275,-1883498.8811298627*(x-0.0225)*(x-0.0225)*(x-0.0225)+13800.737598224901*(x-0.0225)*(x-0.0225)+3.255040102490714*(x-0.0225)+1.2356468439102173
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0275,0.0325,122329.7834227868*(x-0.0275)*(x-0.0275)*(x-0.0275)-2122.3405598751638*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.3615031242370605
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0325,0.0375,1898742.7472899691*(x-0.0325)*(x-0.0325)*(x-0.0325)-13035.70342047052*(x-0.0325)*(x-0.0325)-12.04867184204263*(x-0.0325)+1.3237358331680298
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0375,0.0424999999999999,-2310775.7568359505*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+17330.818176269597*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.1749427318572998
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0424999999999999,0.0475,868618.0114746072*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-6514.635086059559*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.319366216659546
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0475,0.0525,-1657526.6429912052*(x-0.0475)*(x-0.0475)*(x-0.0475)+13559.668813710905*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.2650775909423828
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0525,0.0574999999999999,168264.76287535342*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-1662.3675098211042*(x-0.052500000000000005)*(x-0.052500000000000005)+11.282189912768574*(x-0.052500000000000005)+1.3968784809112549
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0574999999999999,0.0625,-299479.43763929437*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+1518.2585792738084*(x-0.057499999999999996)*(x-0.057499999999999996)+7.278372030209021*(x-0.057499999999999996)+1.4327633380889893
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0625,0.0675,7050504.684448223*(x-0.0625)*(x-0.0625)*(x-0.0625)-52878.785133361715*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.4696767330169678
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0675,0.0725,-1375430.106996348*(x-0.0675)*(x-0.0675)*(x-0.0675)+17262.01057373905*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.0290201902389526
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0725,0.0775,-5612891.197084282*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+35150.39920686558*(x-0.07250000000000001)*(x-0.07250000000000001)+69.4628477126644*(x-0.07250000000000001)+1.2886416912078857
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0775,0.0825,1159679.9906724691*(x-0.0775)*(x-0.0775)*(x-0.0775)-11900.442151543491*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.813104510307312
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.0825,0.09,140023.36366458723*(x-0.0825)*(x-0.0825)*(x-0.0825)-1307.6776961213855*(x-0.0825)*(x-0.0825)-32.028422214999686*(x-0.0825)+1.6605534553527832
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.09,0.1,189674.04903595126*(x-0.09)*(x-0.09)*(x-0.09)-1444.3784836182026*(x-0.09)*(x-0.09)-28.0146450384214*(x-0.09)+1.4058557748794556
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.1,0.5575,2.7898608143285406*(x-0.1)*(x-0.1)*(x-0.1)-2.220446049250313e-16*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.1709455251693726
3,iterativefit,central,2,0.0,0.8,60.0,100.0,0.5575,1.1,1.4380959272384644
3,iterativefit,central,2,0.8,1.6,60.0,100.0,-15.0,0.0,0.8453519940376282
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0,0.0025,0.8453519940376282
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0025,0.0075,-34436.01179748428*(x-0.0025)*(x-0.0025)*(x-0.0025)+965.5643725707945*(x-0.0025)*(x-0.0025)+10.345238447189338*(x-0.0025)+0.8453519940376282
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0075,0.0125,-91292.30112780415*(x-0.0075)*(x-0.0075)*(x-0.0075)+1422.025878209816*(x-0.0075)*(x-0.0075)+17.41818128808596*(x-0.0075)+0.9169127941131592
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0125,0.0175,-1243807.1748350167*(x-0.0125)*(x-0.0125)*(x-0.0125)+6859.701836589013*(x-0.0125)*(x-0.0125)+24.79151748559881*(x-0.0125)+1.0281428098678589
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0175,0.0225,4100.024751913329*(x-0.0175)*(x-0.0175)*(x-0.0175)-30.780915428583427*(x-0.0175)*(x-0.0175)+0.10299773886266209*(x-0.0175)+1.1681170463562012
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0225,0.0275,-848513.4608523973*(x-0.0225)*(x-0.0225)*(x-0.0225)+6353.581912295948*(x-0.0225)*(x-0.0225)+0.10269044097032733*(x-0.0225)+1.168375015258789
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0275,0.0325,1540014.2669677725*(x-0.0275)*(x-0.0275)*(x-0.0275)-11550.107002258297*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.2216638326644897
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0325,0.0375,-2874475.479125969*(x-0.0325)*(x-0.0325)*(x-0.0325)+21558.566093444788*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.125412940979004
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0375,0.0424999999999999,1482996.4290297178*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-12337.910955268222*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.3050676584243774
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0424999999999999,0.0475,159384.21589494197*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+20.056118333290783*(x-0.042499999999999996)*(x-0.042499999999999996)-12.154377375453578*(x-0.042499999999999996)+1.1819944381713867
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0475,0.0525,-112063.53385814908*(x-0.0475)*(x-0.0475)*(x-0.0475)+1467.1713451330293*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.1416469812393188
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0525,0.0574999999999999,-21067.10766072262*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+880.5112627091125*(x-0.052500000000000005)*(x-0.052500000000000005)+6.266948411969111*(x-0.052500000000000005)+1.164318323135376
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0574999999999999,0.0625,98990.58109577378*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+835.3385154749003*(x-0.057499999999999996)*(x-0.057499999999999996)+13.49202796450603*(x-0.057499999999999996)+1.2150324583053589
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0625,0.0675,-3110448.3805020372*(x-0.0625)*(x-0.0625)*(x-0.0625)+20401.392183621494*(x-0.0625)*(x-0.0625)+29.269706701438086*(x-0.0625)+1.3157498836517334
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0675,0.0725,4175304.5585407214*(x-0.0675)*(x-0.0675)*(x-0.0675)-31316.734088785146*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.5833271741867065
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0725,0.0775,-779.7753803860438*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+5.8484123842994515*(x-0.07250000000000001)*(x-0.07250000000000001)-0.019498997297100105*(x-0.07250000000000001)+1.322321891784668
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0775,0.0825,3296688.2643454736*(x-0.0775)*(x-0.0775)*(x-0.0775)-24723.21217989277*(x-0.0775)*(x-0.0775)-0.019498026983058768*(x-0.0775)+1.3222731351852417
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.0825,0.095,-239612.30468750017*(x-0.0825)*(x-0.0825)*(x-0.0825)+4492.730712890627*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.1161813735961914
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.095,0.125,21819.91824397335*(x-0.095)*(x-0.095)*(x-0.095)-981.8963209788006*(x-0.095)*(x-0.095)+0.0*(x-0.095)+1.3501777648925781
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.125,0.5775,5.534495159867779*(x-0.125)*(x-0.125)*(x-0.125)+0.0*(x-0.125)*(x-0.125)+0.0*(x-0.125)+1.055608868598938
3,iterativefit,central,2,0.8,1.6,60.0,100.0,0.5775,1.1,1.568392038345337
3,iterativefit,central,2,1.6,2.5,60.0,100.0,-15.0,0.0,0.8492646813392639
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0,0.0025,0.8492646813392639
3,iterativefit,central,2,1.6,2.5,60.0,100.0,0.0025,0.0075,-1034.687570388826*(x-0.0025)*(x-0.0025)*(x-0.0025)-103.27244494529745*(x-0.0025)*(x-0.0025)+12.450700998306278*(x-0.0025)+0.8492646813392639
